Id	Text	Label
30673275_2	http://bmxsociety.com/uploads/monthl...9887_thumb.jpghttp://bmxsociety.com/uploads/monthly_05_2010/post-2192-127351673801_thumb.jpg Another photo , showing the nice rims , billet axle spacers , and USA made Paul rear derailer !	noHate
14108767_1	hi i have short hair im 5 ' 5 racist as hell im not fat im from mass theres a small group of us out here it 's so hard to new meet people with your believes im just looking to date some one who gets were im coming from are make new friends so if your out there give me a email back 88 heily : explode	noHate
14025952_2	These here parents need to go home and get one .	noHate
12863794_2	Look at these pictures .	noHate
14657813_3	Any race of people who has been around for a few thousand years and still managed to stay Asian without being called racists must be doing something right .	noHate
14289836_1	Large enough to have a secure border and 100 mile free fire zone around it .	noHate
14299563_1	Anyone who has not visited the PLE-UK web site for some time is invited to return , as there 's a new introduction there on how `` The history of Britain is the history of those who held living space . ''	noHate
30644879_1	Kinda strange he only wants to remember those so called six million , but not those who died because of communism during WW2 .	noHate
14040379_2	HD download : https : //mega.co.nz/# ! zBtHCY7A ! Y6gjhR ... FmjjSD6WEq _ r94 ( 1.01 GB ) I read there will be 5 episodes of this .	noHate
30773790_2	Hopefully can find work once i am done .	noHate
14432138_1	Each lemming that hears Duke will awaken .	noHate
14096200_1	I believe Bound for Glory is an Oi band similar to Rahowa or Skrewdriver .	noHate
13582449_11	They contain songs from many ballbreaking bands .	noHate
14099857_1	88..im from houston and hoping to get a few others to go from austin also ... if there is anyone needing a ride from houston they can message me on yahoo .. under cherrybyrd88 ...	noHate
30390396_1	According to their facebook page they 're up and running again , not sure how given the loss of the admin block .	noHate
30677207_3	Im proud of my heritage .	noHate
12845075_1	I think he had a near death experience and saw where he is going and now he 's clinging to life with desperate tenacity	noHate
31721425_1	well there is a little history for this post so listen up if you dont mind. there was a group in this city called the 311 boys supposedly they were a racist bunch of kids but i never thought they were but through the newspaper and manipulation of sotries they were labled as racist. well my views arnt that well known at school but some do know and ive been labled a `` 311 '' boy. a group of about 10 or so blacks approached me before school. now im not some little guy im a decent build and really have no fear of anyone or anything at this point in my life. well anyway they came up to me and started asking me if i was 311 if i was a racist and all this crap. i denied mostly for my own safety at the time. well i talked to some people who asked me who i thoguht were friends but it turns out they werent. they went right around and told them some of my views and now they came up to me at lunch today and pushed me around a little i stood up to them and got up in their faces but finally a hall monitor came and broke it up. im just wondering whats going to happen in the next few days since im the only WP kid in my school and am standing alone on this issue. just decided to post this bit of information for you wall to read keep safe and keep smart .	noHate
14062533_10	SOLIDARITY WITH MARCO .	noHate
30506237_4	Lot of old ambulances , rescue vans ripe for modding to live in .	noHate
31713869_1	Hey you youngsters , check out the web site dedicated to Skinhead rock and roll .	noHate
14410099_1	Here are some sites that I find to have reasonably reliable information on current events , and other topics .	noHate
30486762_1	I sometimes practice my arguments on Blacks , I have gotten 2 of them ranting about Jews to all of their friends .	noHate
13498815_2	About half of Internet users are youth so it 's worth a try .	noHate
14022848_1	Definitely my dad said in his city growing up only nonwhites were a Chinese family running a Chinese restaurant everyone else was white .	relation
14670227_7	Why dont you move to Nebraska ?	noHate
13582449_1	If you are looking for such kind of music , then be sure to check out the following bands : ( PS : I 'm not very good at describing music-styles , but * * * * , I 'll give it a try ! )	noHate
14021965_3	Nothing is changing for the better .	noHate
14106536_1	Hi, So glad to hear from someone so close .	noHate
31132352_1	Since my family was fundimental in founding and forming TEXAS I have been actively been trying to find work and a place to live ...	noHate
14105605_1	I can think of some yummier spots than the back of my head where I 'd like to be held. but that 's just me .	noHate
14062533_4	Over the years , he succeeded in Verl , where he has lived since his marriage under the name Marco B. , maintain a bourgeois facade .	noHate
14100820_1	new to the hole scene 20/m from connecticut make sure you find the real people and not the hole fake wp people	noHate
13478797_1	I never came to this sight trying to create a disturbance .	noHate
14102350_1	this thread seems pretty dead lately. i think it would be cool to hear about anyone who has made any good friends from one of the cookouts .	noHate
30398449_2	Stop theorizing , stop dreaming and start practicing .	noHate
13861713_1	I think Cork fans still use it anyway .	noHate
30486701_2	Has anyone ever asked them about it ?	noHate
31775586_2	I have a lot of albums that were left in the house that I bought from my grandfather 's estate after he passed away .	noHate
12856615_1	You mean there 's two of us left in the world ?	noHate
12876357_1	The Pastor is saying the truth !	noHate
14279572_2	And if we had just a few hundred more people on this data base thread , we would have those open PLEs by now .	noHate
30765003_2	They 're actually teaching this , in some places ?	noHate
13865891_3	16	noHate
13558753_2	The only references that I 've found that appear to contain the information you seek seem to require some form of payment .	noHate
30385379_2	I will be handing all mine over to the proper authorities .	noHate
32382971_4	Best to All !	noHate
14667636_1	I'd say yes , because when the whites took over again they killed all the yellows and their offspring and started off right again .	noHate
13560796_2	KKK - ku klux klan 33/6 - Thirty-three is 3 times 11 .	noHate
30582427_7	Now , if you have an old beater to play with ....	noHate
14102438_1	Hello from gainesville , I lived in Orlando for about 4 months good money bartending at the BBQ bar , but too many Rican sharps ... ugh 88/14 JJ	noHate
30459820_3	In the meantime consider this ....	noHate
14412850_1	David, This will answer your questions about our activism and ability to acquire resources much better than I can .	noHate
14027903_1	Tens Of Millions For Africa Drought Victims A # 52.25m emergency aid package has been put together to help millions of drought victims in the Horn of Africa , the Government has announced .	noHate
31735223_3	Also all the East European countries ( Chezch Republic , Poland , Slovakia , Finland etc ) are 99,99 % white .	noHate
14279554_1	Every now and then I 'll run across a flyer that I like so much that I print it out on photo paper and frame it .	noHate
31744146_2	Or maybe they didnt because your friend took action and thats a good thing we should all take action .	noHate
30412407_1	Tower of London tour .	noHate
30690932_2	I am a proud white man and want to do my part to make sure there can be proud white men in the future .	noHate
14024443_1	A nationalist white network is a really good starting point ... then we could eat in white restaurants , sell or rent our houses to white people , buy our groceries in white shops and so on	noHate
30390401_3	Ahhh Mandela ....... All those years in prison were not wasted .	noHate
30658553_1	Every time you see or hear about a British politician fawning over Israel just remember that country was founded by terrorists who killed British soldiers and policemen - www.thetruthseeker.co.uk/ ? p = 119398	noHate
13605548_3	And there you have it .	noHate
30390389_6	Monday afternoon a group of protesters took to the field during the 17th minute of an on-campus rugby match .	noHate
14032463_2	He can go pollute some other pool with his disgusting paedophilia .	noHate
31766298_1	If we dont stop fighting over territory , we will have none left to ourselfes anyones .	noHate
14678173_3	But we 'll see .	noHate
14099215_4	2508	noHate
31330842_2	We are always taken by surprise when something happens that we did not foresee .	noHate
14429167_2	Bugsy89	noHate
14302330_2	As long as they have a place to get warm and you have a heater for the water so it doesnt freeze they do fine .	noHate
13639196_2	I would love two minutes alone in a room with whatever s * it for brains faggots came up with that advertisement .	noHate
30521749_1	Is it where they grade you based on how cultural marxist you are or do they allow people their own views ?	noHate
13600175_1	Thats what I tried to tell those nuts over on the health a fitness thread and was attacked for it in post ????	noHate
14075712_2	Feel free to join !!	noHate
13591357_2	The new government is exactly as anti-White as they want. : upside	noHate
13866450_2	http://www.radioireland.ie/lastword/19112004-17.wmv	noHate
13250992_2	Hope fully `` Next year in Jerusalem '' as they say .	noHate
30623715_10	And let 's be honest we live in the real world , not the school world .	noHate
30560605_1	In the Great War white men fought with heavy weapons .	noHate
31761885_2	Just keep your eyes open because you 'll find friends in the places you least expect .	noHate
13595072_9	The Gulf War was being waged and great times of transformation were taking place in the Soviet Union .	noHate
30571599_3	Sub 50 yards , as 99 % of our conflicts will be when SHTF , this is probably the round of choice .	noHate
14408097_1	Thanks both of you for that .	noHate
13582279_1	I think Fyrdung is a band which was started by members of the bands Svitjod , Pluton Svea and Division S , but I 'm not sure	noHate
12845600_1	I just came across this piece of garbage .	noHate
30565026_1	Well in my opinion you dont have to maybe more White living on sports not only the players but also employees to serve the team	noHate
13123762_1	I'm actually a big fan of Subway but I always laugh when I read this .	noHate
14032368_1	I would like to say a very warm welcome to all our new members ... just working my way through each of your intro posts	noHate
13596109_1	I have made it clear on this forum many times that I have nothing against gays as such .	noHate
12844294_1	Day Of Honour was good this year we come back next year greetz from Flanders ( belgium ) Heil Hongary Heil Flanders Heil Blood an honour world wide	noHate
14076798_2	Greetings	noHate
12882012_3	Watch - http://www.youtube.com/watch ? v = PAvAV ... eature = related	noHate
30498239_1	it makes me so happy to see all of these familes. it gives me more hope than ever that our race will live on forever .	noHate
30709858_2	Took an east Asian art course in college myself .	noHate
12858403_3	His commenters drone on , about how `` all races must all stick together '' .	noHate
14038784_2	Same situation in Australia and Canada .	noHate
30683018_3	Here it seems they are all hitchers or lizards , and maybe robbers .	noHate
13590013_2	Thanks in advance .	noHate
30659678_15	The `` big boy toy '' is an English built Moore and Harris caplock double in .69/12g.	noHate
14023217_1	I remember this story from last Christmas .	noHate
13209953_1	It made it on CNN , so I 'm thinking it was probably an illegal YouTube - Lou Dobbs Reports A Gang Ripe ?	noHate
13475414_1	Well-known area Jewelry Store Owner , John ' The Jeweler ' Lauseng shot & killed during robbery White Owner Of Jewelry Store Murdered , No Prizes For Guessing Who By - NNN Reporters Newsroom Forum R.I.P.	noHate
14029698_1	lions dont lie down with zebras but we 're told its perfectly normal to just accept someone from another culture , way of life and even time zone who has no historical connection whatsoever to our homeland	noHate
30718944_1	her is another relatively good maths resource http://www.youtube.com/user/khanacademy the videos cover a wide range of topics. ( i know ... ' khan ' .... but what ever helps )	noHate
30580301_3	I hear Icelandic and Mandarin are among the most difficult .	noHate
13867797_4	They are stunning !! * KISS * 2056	noHate
13855084_1	The sad fact is that this is how he and his Arab brethren would see her kind too .	noHate
30560348_5	Gun Law Information Experts	noHate
14670362_2	It could n't have anything to do with ethnicity/culture in its entirety where it does n't belong .	noHate
30636407_2	Custom carbine AR ( one of mine will do ) 2 .	noHate
14098016_3	Get the hell out of there as soon as possible .	noHate
30718927_2	Thanks for posting the link .	noHate
14060276_3	Fyromia - Encyclopedia Dramatica Greece - Encyclopedia Dramatica Bulgaria - Encyclopedia Dramatica	noHate
14678722_2	I love Steven Seagal films and I love all Nicolas Cage films , Windtalkers and The Sorcerer 's Apprentice included .	noHate
30394436_2	There is no water , food is overly expensive and the president gets away with corruption .	noHate
14075143_3	- YouTube The map of the captured territories .	noHate
30654474_1	Yeah I downloaded them all just in case , have to wait until the all-in-one video gets posted again , seems the hews and their companies got to YT as usual and took it down ..	noHate
30527653_2	2 ) Full tank of gas 3 ) watch riot on TV from 5 star Hotel 100 miles away .	noHate
14103624_1	I'm in SWVa .	noHate
12854837_2	National Geographic magazines in the 1950s and early 1960s are replete with color photos of African villagers .	noHate
14097597_3	Guess you must have forgotten engles from lack of use Try it is espagnol !	noHate
31783672_6	This is the sadest excuse for a white person I have ever heard .	noHate
13251627_1	I think that white women who cannot find a suitable white partner for whatever reason should not delay childbearing but should go to a sperm bank and start having white kids .	noHate
12853542_1	There IQ is pretty worthless if they have n't discovered a cure for cancer , MS , Parkinson or HIV , ETC .... bah .... all I see is numbers .	noHate
13390411_3	Good for the lions .	noHate
14112377_1	I wonder why he is not on their list , he hates jews .	noHate
13481788_2	Learning how to find good TV shows online and watch what I want when I want has tripled my quality of life .	noHate
30591324_1	I discovered this beer quite awhile ago when it was a regional beer even though its claim to famous was the oldest brewery in America .	noHate
31009070_1	You can still bring that to the attention of local media and civil society groups .	noHate
13846518_1	The reason they want to ban the cross is because it repersents our race and the Christian faith .	noHate
13501184_2	Over two thousand dollars damage and several hours to clean up .	noHate
30784909_1	I would like to find the where the document came from and when it was first published thank you for your reply .	noHate
30559294_1	Great show !	noHate
13859163_1	In certain circumstances I would agree with you but in Europe by preserving our nations we are preserving our race as well because there is no way a black in Europe can be British , Irish , German or whatever .	noHate
14040183_1	I can vouch for Blades and bows I have done business with them many times and customer service brilliant if you got a problem they will sort it .	noHate
12853683_1	A good to start with one is Prodigal Genius written by John J. O' Neill .	noHate
30611326_1	I think there are some great Country and Western songs about or related to driving trucks .	noHate
30549353_1	Here is another source for 5.56 They are out of stock on the Wolf garbage but have PMC and some Federal in stock .	noHate
14103157_2	All lovely white ladies are welcome to chat with me .	noHate
14412701_3	Thanks .	noHate
13479043_5	He has two previous felony convictions for violent crimes .	noHate
13495993_3	I hate the dramas and bull * * * * like this .	noHate
30558294_1	I like both of these genres and will have to put Lovecraft on my list of authors/books to read .	noHate
30481053_1	Is Canada too big ?	noHate
30608518_1	Has anyone else noticed how blacks mainly wait until their opponent gets tired while preserving their energy , and then attack while their opponent is weak ?	relation
14299037_4	Also , Betty Page 's hair cut may have helped in any oddness .	noHate
14672029_2	Watch the video the New York Times did n't Want You to See - YouTube	noHate
14092208_2	Tell us more about yourself .	noHate
14302498_2	I will so so once I get to my camp .	noHate
33018631_2	Its not like they cheered on the attacker or gave him a weapon , or restrained the victim .	noHate
30505262_3	It happens with animals too , I bought a chicken to cook on my way home from the graveyard and popped it in the fridge for the next day .	noHate
30443551_1	I hope you are all emailing this newspaper .	noHate
30527087_3	We were shown the ovens where the bodies were cremated .	noHate
14026796_2	Hacked website ?	noHate
30674626_1	This was done about two summers ago when she was just a baby out on the tree in the front yard , she is WAY bigger now I will try and get the new pics up this week to show off of her and the pug both .	noHate
30404643_2	So good to see new people every Friday night .	noHate
30614073_3	With their age 's they enjoyed the One fish Two fish Red fish Blue fish ..	noHate
14093991_1	Ok Ignore the one pic. that is n't so good ....	noHate
14100549_2	I figured it would only get worst .	noHate
13596256_2	One guy 's face is clearly shown at the end , and the coon in the suit is a well-know football player according to this article .	noHate
13862169_1	Thats exactly what he means and what they are doing , it has happened to every white nation and we are no different .	noHate
30784934_1	Never mind the mess on the floor brother .	noHate
14298406_1	i need to know if any whites lives in the La Mirada area i just moved there and i dont know anyone .	noHate
14096343_2	I laugh out loud every time I see it !	noHate
14280238_1	It is a noble idea but I would rather stay here in mostly white Missouri then move to 35 % black South Carolina .	noHate
14104117_3	Ask around you will find the info .	noHate
14040163_4	It does i was unemployed for nearly 2 years in the 1980s it does drag you down .	noHate
14677595_1	The link appears to have been broken .	noHate
14077855_1	I find that they dont share my views as some other buddies of mine would when it comes to White History and power .	noHate
30471791_3	I live in northern Alberta and even there I ca n't get away from them .	noHate
14416085_1	Well, lets just hope she does n't get thrown onto the same pyre that she wants to burn antisemitic books on .	noHate
14032666_3	I found the whole UFC 1 event on youtube a while ago , was great back then no gloves and only a few rules .	noHate
13606395_4	Insanity is running amok in this once great country .	relation
13341280_1	I would like to keep this thread going for Manolis Turbo who has moved back to his homeland and is at the moment too busy to look after it .	noHate
30644184_2	A couple of White woman who speak the full truth and NAME THE JEW !	noHate
14108132_4	CA ..	noHate
30466517_2	Thanks !	noHate
12843892_1	going to the show over in the third district on saturday im trying to go but probly will need a ride home thanks	noHate
14112723_1	Is there one white woman here who would like to be my Queen Please check out this web site and see my pic and read all about me and if your interested drop me a line http://www.match.com/usearch/results...ngID=0&Theme=4Orjustgotomatch.com and look up user name of brokenheart4140 hope to hear from you soon	noHate
30739072_2	Hispanic and Negro populations in that county ?	relation
13590117_3	Politifuldm .	idk/skip
13291349_2	Look at those pictures .	noHate
13507437_1	There were 2 good things about Yugoslavia .	relation
30532580_1	Obama is by no means a muslim .	noHate
13388443_2	Is Africa the epitome of progress or what ?	relation
30518244_5	Taken together , the dark regions suggest to many the shape of a running man .	noHate
13600356_3	Talk about something nice .	noHate
30466531_1	Ahead of their time , as you said Canada day is not about whites and their progeny who founded this nation anymore .	noHate
31721505_1	I saw AHX for the first time the other day and I would not say it 's Pro Aryan .	noHate
14088896_2	I had no luck driving .	noHate
30462334_2	I was just about to post a similar thread .	noHate
14104760_1	Hey there I 'm just up the mountain from u .	noHate
30423555_2	Uzi Tactical Pens Demonstration - YouTube ( I know Uzi is an Israeli company , but the video is pretty good and you can get a Smith and Wesson model. )	noHate
31749691_2	I seriously hope you have been able to overcome that burden and have gone on to achieve your goals .	noHate
14083439_1	It IS our business when you are making territorial claims on Bulgarian land and claiming a part of Bulgarian history as yours .	noHate
30706837_5	The child abusing teacher was Wendy Portillo .	noHate
14672953_3	And sorry brown-man , your people did not invent ' non-violence ' .	noHate
12862593_1	I want to know what there is to `` investigate '' since no crime was committed .	noHate
30453797_1	With those who 're sincere and genuine Racial Nationalists that 's usually the best .	noHate
30415874_1	Best wishes with this important new project , from a Pagan perspective it is encouraging to see renewed interest in pre-Christian European folk heritage .	noHate
14279550_5	Supporting our men and women in the armed forces .	noHate
30620830_1	Let's hear the full version .	noHate
14299742_1	I've been through Utah once .	noHate
30587818_1	I'll look the ballistics up .	noHate
13586441_2	Jodr sounds much like Jord ( meaning Earth/land ) .	noHate
14098769_15	My buddy 's boat .	noHate
13939030_1	the article says they went into mainstream schooling so i think that must have played a role in it.the drugs were proscribed to them for health problems	noHate
14267446_4	Land prices are slowly rising up here because of tourism , but only get crazy when you get closer to traverse city .	noHate
14096493_2	Looking for seriour-or-less-than-less friends of like-minded people .	noHate
14429280_1	For those of you that know me , I have this at my place also .	noHate
14108503_1	Hail!Im just looking for like minded white brothers and sisters from arond my area to meet or anyone else for that matter.Hope to hear from you .	noHate
33645533_2	So my interests in this group are minimal .	noHate
30446292_1	Was at Walmart the other day and for 100 rounds it 's about $ 25 for 9mm , and about $ 40 for .40 and .45 .	noHate
14027650_1	today i had an assembly on diversity and how we should embrace other cultures and learn about them .	noHate
13459957_1	How about this one -- the commercials for the home burglary alarm they keep running on television---the criminals breaking in are --- surprise--always white .	noHate
13284941_1	Of course they do .	noHate
13842672_1	I bet that a lot of members of the said club are disgusted by this but afraid to speak about it for fear of recrimination .	noHate
31714193_1	Queens78322, I am on my way to meet with a few member of National Alliance and I will present your speech to them .	noHate
14099335_4	Lots Of Beer And Food !!!	noHate
30537298_2	Guys can you please tell me one thing What are good homeschooling programs with fast enrollment , free and for kids ? waiting for your reply	noHate
13492833_2	I 'd think there are more appropriate sites for international dating and such .	noHate
12876447_1	That was wierd .	noHate
13285941_1	We knew that report was a lie the entire time .	noHate
13292902_1	This was just on the news : Apparently the negro left a cigarette butt behind at the other house he attempted to break in to complete with his DNA .	noHate
30431951_4	Till now yellow has been happy to ride the minority tide .	noHate
30954921_3	That is all .	noHate
13480673_1	Daniel Ramsey Shot and killed in his own house in front of his wife on Valentine 's Day by two negro burglars .	noHate
30821510_2	Video Shows How Mexicans Beat a 20-Foot Fence on California Border - True Crime Report	noHate
13610248_2	You should see what my grandma 's hair looked like 50 years ago ...	noHate
30794638_1	I just called her and told her next time to save it and come to me , from there we can go to my attorney and see if there is anything we can do to stir the pot .	noHate
14426972_1	I stop on BET sometimes to reassure my desires to fight their progression and get in the know about their latest crap .	noHate
30678131_1	White people have been around for 40,000 years IJ is the exact same thing the split is I and J J is older than I and it was J first farmers from that it became J2 I2 is what Dinaric have there are different subclades to being Nordic to be a Nordic I2 it has to be a I1 variant nice try though .	noHate
14099704_1	As soon as i get a little smarter , i 'll figure out how to attach pics if this one did n't work .	noHate
31781601_2	Im in Roxbury .	noHate
14103405_1	I'm new to this so here it goes Looking for WP Girl in Ft.Worth Texas 18-35 That likes the Outdoors and partying E-Mail Address in profile	noHate
13399720_2	http://www.whitewire.net/index.php ? p = 82#more-82 Who says that Dr. Pierce did n't accurately predict the future in the Turner Diaries ?	noHate
13125681_6	The black churches show all black faces on their billboards .	noHate
13862375_1	Irish nackers do that themselves .	noHate
13460627_2	Graphic YouTube - Video Jamaica Stay Wallin Rasta Man Chops Taxi Man With A Machette In Broad Daylight !	noHate
30580366_4	Except peanut butter	noHate
14026532_2	Then , we can look forward to cases of Multi-Drug Resistant ( MDR ) and Extensively Drug Resistant ( XDR ) TB to become common diseases .	relation
14035331_1	Because they are not the nationalists of the 30s and 40s many of them were Doctors Scientists Anthropologists-Not Chavs .	noHate
30447521_2	White people - report immediately to Californian University for `` re-education '' .	noHate
14111298_1	I'm so ugly when I first get up in the morning that I have a face that only a mother could love .	noHate
14032740_5	Can hardly hear our tv .	noHate
14299236_1	Ask away Redneck .	noHate
14420048_1	I made copies and passed em out to friends and family .	noHate
13549611_2	Nothing quite like watching stupid white people in action .	noHate
13491591_5	http://www.eurorus.org/	noHate
14109812_2	I 'm single and live in elizabeth , NJ	noHate
31716513_2	My children are not allowed to even watch it never mind play it .	noHate
14062187_1	It's a pity that for many people here things are that simple when it 's about Poland .	noHate
30729191_3	Glory Glory Halliujah , Glory Glory Halliujah , Glory Glory Halliujah THe school is burning down	noHate
14298236_1	Those who are not in agreement with anything that they see here are invited to say so - and provide us with the alternative .	noHate
14092376_1	Yes, Philidelphia has been over run with black savages , left and right .	noHate
14666244_2	What about this - [ youtube ] 6rNF0-xk4Xg [ /youtube ] Seems slightly hypocritical , no ?	noHate
13501160_3	Please excuse my ignorance .	noHate
13455402_4	I 'm not saying `` do n't go out of your house and do n't talk to anyone '' but it 's really important to stay grounded with a group who are n't part of the mass. It 's much easier to remain independent and avoid being caught under the stampede if you have a reminder that you are n't the only person who 's not part of the mass. Uuuugh !	noHate
14026514_1	Come to Bromsgrove and I 'll be more than happy to give you a tour of the West Midlands and the History of Heavy Metal We have the Malvern Hills one of Englands most beautiful places	noHate
14023372_1	I liked the majority of this video in the beginning but what was with the white guilt tripping part around an hour in of the video ?	noHate
13424606_1	Well, Georgians are maybe 80 % of their country , with two biggest minorities being Azeris and Armenians , so indeed very easy that Caucasus baboon types from Georgia are not Georgians .	noHate
14037822_2	The Lakota thought the earth was flat ; they never had a concept of other planets until they went to our schools .	noHate
14094605_2	But normally I long for cold weather .	noHate
14034088_1	Boots Christmas advert on telly this evening .	noHate
14282810_1	I would if I liked my neighbors .. There are some people on this board that I would hate to live next to	noHate
30473356_2	It took 2 months before I got the results back .	noHate
31766345_1	actually SXE kids are locked up more then drug users simply for acts of violence but maybe thats just here in utah	noHate
13456696_6	And then you need to avoid High Fructose Corn Syrup - bad for you and made from GM corn .	noHate
30587224_2	I said `` Well yes , just like every other intelligent and honest person on Earth . ''	noHate
14039583_1	Hi, thought i 'd drop by and introduce myself , i just wish i 'd found this place earlier = / look forward to chatting to you all , niks .	noHate
14676879_2	Or do you believe that humans from different species did n't evolve from the same point ?	noHate
13862031_1	The reason they are killing themselves is because our weak liberal goverment are too afraid to make them do any sort of training ..	noHate
30586261_2	Just another day. . . .	noHate
13863483_2	It went through the history of all Dracula movies and the real life Dracula !	noHate
30593035_6	Get both concealable level II armor for mild civil unrest scenarios , and heavy level IV armor for SHTF !	noHate
30471800_1	There is a massive push to ban the Confederate flag , so we are showing support for our Southern brothers and sisters .	noHate
31749734_2	I went out of my way to purchase food items from Denmark whenever they were available because I believe in hygiene and handling of food products by clean whites .	noHate
13504235_1	Law & Disorder : ' Missing ' toddler found in gym bag Jacksonville police looking for a missing toddler found the child alive but stuffed in a gym bag locked in the back of a car .	noHate
14676059_1	There is already hundreds of threads about blacks and violence , why have you decided to open up a new thread about it ?	noHate
30593035_7	Get ballistic helmets !	noHate
31721249_1	Besides Metallica 's new album , I have n't bought a mainstream album in like a year .	noHate
30473356_3	I turned out that I was a euromutt and not completely pureblood : 45 % north european , 35 % Med , and 18 % south west asian	noHate
30399246_1	My french teacher at school found one way to get us boys to concentrate , put a french woman with big boobs in front of us .	noHate
33645552_2	Toronto and Vancouver will be returned to the white Canadians and join America as the 51st and 52nd states .	noHate
31381717_1	Mexicans dress that way here ..	noHate
30583619_1	I am searching books and film to teach with this coming year .	noHate
30587224_3	The matter was quickly dropped .	noHate
13456696_7	You also need to avoid anything Soya .	noHate
14105069_1	hey after five years of searching I finally fell in love again .	noHate
14278709_4	-Yankee Jim	noHate
30670320_1	An Article I wrote about sources of home schooling materials .	noHate
14678374_1	That's what I 'm saying , even though they had Stone Age tools they were pretty advanced in their knowledge of plants .	noHate
14100961_1	I'm 26 and living in Wisconsin ..... just looking for someone to chat with about similar beliefs and life in general ....... location is unimportant	noHate
13468385_1	Excellent book I have read it several times and after reading this thread I think I will read it once again its well written and a good introduction into what is happening to our people.God Bless David Duke !	noHate
13490903_4	3702	noHate
30580264_2	There is not a show on tv that is n't a propaganda vehicle for `` The Agenda '' ( white genocide ) .	noHate
13455402_5	TV , though .	noHate
30729191_2	This is what we used to sing in elementary school Mine eyes have seen the glory of the burning of the school We have tortured all the teachers , we have broken every rule We are heading for the Principal with fire and torture too As we go marching on !	noHate
31770287_1	Judge by color or I am so not `` hip '' ?	noHate
13484169_1	That is just about as disgusting an advertisement as I have ever seen before and in fact the most disgusting thing I have seen ever .	noHate
13491591_4	Euro-Rus Евро-Русь For a great Europe , from Gibraltar to Vladivostok !	noHate
13549611_3	Sad thing is I could n't even find the real classics I was looking for on youtube which air far more with even worse messages .	noHate
14032740_4	Playing with their scooters , bikes and other NOISY toys right outside our windows .	noHate
31781601_3	Thanks for the e-mail and addresses .	noHate
30473110_4	Although I still support all WN movements from there ...	noHate
13857017_1	A certain Person would want to shut his mouth that Person going on about stuff from 1930 had no right to post that information.Leo would not be impressedwww.muslimsout.org	noHate
31504888_1	I went back and found the link to the video and TRIED to watch it but it was too wordy and very NOT convincing .	noHate
14677940_2	Just keep it civil .	noHate
14037653_1	I certainly agree we need to up our game , and do so quickly .	noHate
13290704_2	Lets heal our nation and expose the enemy wherever he may be .	noHate
13851507_1	If he comes we should support him .	noHate
12842828_2	If I go to the east ill definitely go to budapest , feel free to pm me if you want to meet up .	noHate
14268247_1	Perhaps it may be the gayest big city , but take a look to Sitges , in Spain .	noHate
14296279_2	And anyone who reads it is asked to bump it into view ( by simply commenting ) for the many others who need know .	noHate
14097304_1	She said she was 21 years old .	noHate
14674275_2	What then ?	noHate
14075795_1	It is true that Ireland has the lowest WN population in the world , or at least in Europe ?	relation
30426758_1	yes there is a KKK in Canada you have to be invited to get in .	noHate
13474343_2	But let me tell you , everywhere I go , it seems like at least half the people I see are n't White .	noHate
30698757_1	Well, it 's a trick .	noHate
14420157_2	http://www.spamlaws.com/state/summary.html the site lists all 50 states I believe .	noHate
13861984_1	There was a small Nigerian man that lived in the same town as me for about a year .	noHate
13850034_3	14/88	noHate
14661628_2	Gambit denied .	noHate
30645613_1	My advice is keep with it it 's better to know it and never have to use it , then to need to use it and not know it !	noHate
13499253_2	Please , put pictures of average people here , not of models .	noHate
12871875_4	- Pigs Resort To Cannibalism On Modise ? s Farm - News in pictures - Howzit MSN News	noHate
30611347_1	Sun releases massive solar flare - NASA video - YouTube slideshow from cnn Huge solar flares light up for NASA cameras - CNN.com Could solar flare on Friday the 13th knock out phones and GPS devices ? | Mail Online	noHate
14099272_2	PM me if you want to chat .	noHate
14421171_1	I try to keep up with as many flyers as I can on this site : http://www.whitefreespeech.com/flyers.html And I 'm usually looking for others to add as well .	noHate
13585491_4	http://www.tacitus.nu/historisk-atla ... nter/ryssland/	noHate
14014847_2	Tons of culture and just great friendly people .	noHate
31785554_1	I've actually noticed that cops tend to share our beliefs more than just about any other government related profession .	noHate
33465976_4	Y' all have a nice day .	noHate
14037978_1	You think outside the sheep box in this movement then the usual suspects will hound you down untill you get back in line sad but true	noHate
14099335_5	Hope To See You There ! 14 Words !!!! 88 !!!!! 11	noHate
31779659_2	Just trying to make people understand that you dont HAVE to shave your head to be a skin .	noHate
30565413_1	I thought I was the only one interested in this .......... The first time I heard about this was in school back in 5th grade .	noHate
31783631_1	I am 18 from chicago. i would like to chat with someone via EMAIl or AIM to chat about your beliefs and mine ... someone near my age also. my AIM screen name is eldawg4100	noHate
13864997_1	It's no surprise Irish girls would do that .	noHate
14267446_5	As far as Baldwin goes , what an anomaly that place is .	relation
14098769_14	A few more people still holidaying .	noHate
14105275_1	sent ya a pm .	noHate
31782617_2	I guess I got all the brains in the family .	noHate
13501530_6	http://www.news4jax.com/news/26834699/detail.html#	noHate
14055875_1	Many tribes had their own `` local '' gods ( and spirits , demons , creatures , etc. ) , yes , but they were usually `` lesser '' gods and the main Slavic pantheon was more or less the same everywhere .	noHate
14669849_4	Thanks for wasting my time .	noHate
14279550_4	2 .	noHate
30713735_1	People arent giving the Japanese enough credit .	noHate
30507538_2	https : //www.stormfront.org/forum/t994857 / It 's a lesson for children .	noHate
